ID,Project,Category,TypeOfIssue,FundLost,FundsReturned,FundsRecovered,IsVerifiedSourceCode,IsPublicedTeam,Date
802,makiswap.com,Exchange (DEX),Honeypot,0,0,,,,
801,Peanut Butter,Token,Honeypot,0,0,,,,
800,Meow Token,Exchange (DEX),Honeypot,0,0,,,,
799,Lever Network,Token,Honeypot,0,0,,,,
798,Maple.Finance,Token,Honeypot,0,0,,,,
795,Sienna.Network,Token,Honeypot,0,0,,,,
794,Skrill DOGE,Token,Honeypot,0,0,,,,
793,ElonStar,Token,Honeypot,0,0,,,,
792,Bring.finance,Token,Honeypot,0,0,,,,
791,Tokka Inu,Token,Honeypot,0,0,,,,
790,Umbrella,Token,Honeypot,0,0,,,,
789,NyanDoge,Token,Honeypot,0,0,,,,
788,The Dragon Father,Token,Honeypot,0,0,,,,
787,Elon Payment Ecosystem,Token,Honeypot,0,0,,,,
786,London X Protocol,Token,Honeypot,0,0,,,,
785,NUKE INU,Token,Honeypot,0,0,,,,
784,Oportunity Token,Token,Honeypot,0,0,,,,
783,SUPERCYCLE,Token,Honeypot,0,0,,,,
782,Doggy Token,Token,Honeypot,0,0,,,,
781,SolstarterToken,Token,Honeypot,0,0,,,,
780,ElonFinance,Token,Honeypot,0,0,,,,
779,DOGE ROCKET,Token,Honeypot,0,0,,,,
778,Mother Of Dragon,Token,Honeypot,0,0,,,,
777,Moon Mission Elon,Token,Honeypot,0,0,,,,
776,IronyMan,Token,Honeypot,0,0,,,,
775,PurpleGoat,Token,Honeypot,0,0,,,,
774,GrumpyDoge,Token,Honeypot,0,0,,,,
773,XDAICHAIN,Token,Honeypot,0,0,,,,
772,Tentrix,Token,Honeypot,0,0,,,,
771,NoCapCoin,Token,Honeypot,0,0,,,,
770,Stability Protocol,Token,Honeypot,0,0,,,,
769,ForTheWin,Token,Honeypot,0,0,,,,
768,Binance-Peg VeChain,Token,Honeypot,0,0,,,,
767,Crypto Puzzles,Token,Honeypot,0,0,,,,
766,Space X Crew,Token,Honeypot,0,0,,,,
765,MEMElonMusk,Token,Honeypot,0,0,,,,
764,Concordium,Token,Honeypot,0,0,,,,
762,gorillapump.net,Token,Honeypot,0,0,,,,
761,SafeMoon,Token,Honeypot,0,0,,,,
759,white.finance,,Rugpull,0,0,,,,
758,RiserDefi.com,Token,Honeypot,0,0,,,,
757,ElonHODL Token,Token,Honeypot,0,0,,,,
756,BSC HOTEL,Token,Honeypot,0,0,,,,
755,SafeForever,Token,Honeypot,0,0,,,,
754,bscgames.win,Token,Honeypot,0,0,,,,
753,TILY,Token,Honeypot,0,0,,,,
752,MOON1000X,Token,Honeypot,0,0,,,,
751,XDEFILABS,Token,Honeypot,0,0,,,,
750,Instantly,Token,Honeypot,0,0,,,,
748,GOSWAP.IO,Token,Honeypot,0,0,,,,
747,Mars Ore,Token,Honeypot,0,0,,,,
746,EXODUS,Token,Honeypot,0,0,,,,
745,ELONSPACE,Token,Honeypot,0,0,,,,
744,LastOutFirstWin,Token,Honeypot,0,0,,,,
743,Quantum Farm,Token,Honeypot,0,0,,,,
742,RedSWAP,Token,Honeypot,0,0,,,,
741,ADRENALINE.FINANCE,Token,Honeypot,0,0,,,,
740,mooncake,Token,Honeypot,0,0,,,,
739,WenMoon,Token,Honeypot,0,0,,,,
738,Governor Network,Token,Honeypot,0,0,,,,
737,Charged Particles Protocol,Token,Honeypot,0,0,,,,
736,Shozo Inu,Token,Honeypot,0,0,,,,
735,PandoraBSC,Token,Honeypot,0,0,,,,
734,NYAN INU,Token,Honeypot,0,0,,,,
732,safeokko,Token,Honeypot,0,0,,,,
731,melonmars,Token,Honeypot,0,0,,,,
730,WhiteX Finance,Token,Honeypot,0,0,,,,
729,Quick Grow,Token,Honeypot,0,0,,,,
728,BERSERK Token,Token,Honeypot,0,0,,,,
727,nintendo chain network,Token,Honeypot,0,0,,,,
726,UNIONJACK - BSC,Borrowing and Lending,Honeypot,0,0,,,,
725,NEOBUX,Token,Honeypot,0,0,,,,
724,ELONEBULA,Token,Honeypot,0,0,,,,
722,Cosmos Finance,Token,Honeypot,0,0,,,,
721,Bombic Finance,Token,Honeypot,0,0,,,,
720,SAFEFEG,Token,Honeypot,0,0,,,,
719,LITECOIN STANDAR HASRATE TOKEN,Token,Honeypot,0,0,,,,
718,BraveToken,Token,Honeypot,0,0,,,,
717,RollFinance,Token,Honeypot,0,0,,,,
716,APPLEJUICE.FINANCE,Token,Honeypot,0,0,,,,
715,Moon RUNE,Token,Honeypot,0,0,,,,
714,RevertFinance Token,Token,Honeypot,0,0,,,,
713,Sollet,Token,Honeypot,0,0,,,,
712,RebirthFarm.io,Token,Honeypot,0,0,,,,
711,SafeCatch,Token,Honeypot,0,0,,,,
710,ElonSafu,Token,Honeypot,0,0,,,,
709,shibalabs,Token,Honeypot,0,0,,,,
708,NASA Farm,Token,Honeypot,0,0,,,,
707,elonrugs,Token,Honeypot,0,0,,,,
706,DangerARK,Token,Honeypot,0,0,,,,
705,Luxury Finance,Token,Honeypot,0,0,,,,
704,saferipple,Token,Honeypot,0,0,,,,
703,VanillaUnicorn,Token,Honeypot,0,0,,,,
702,ElonGain 1000X,Token,Honeypot,0,0,,,,
701,ASAPfarm,Token,Honeypot,0,0,,,,
699,dogemars,Token,Honeypot,0,0,,,,
698,BarTown BSC,Token,Honeypot,0,0,,,,
697,SafeMarket Token,Token,Honeypot,0,0,,,,
696,StringFinance.io,Token,Honeypot,0,0,,,,
695,EXPER,Token,Honeypot,0,0,,,,
694,CosmosCoin,Token,Honeypot,0,0,,,,
693,ELONTRUSTED,Token,Honeypot,0,0,,,,
692,HAHAHA GO SAFE TOKENS,Token,Honeypot,0,0,,,,
691,Crypto Farm,Token,Honeypot,0,0,,,,
690,NiiFi,Token,Honeypot,0,0,,,,
689,Lossless,Token,Honeypot,0,0,,,,
688,EA Sports Token,Token,Honeypot,0,0,,,,
687,MarsRocket,Token,Honeypot,0,0,,,,
686,GBull,Token,Honeypot,0,0,,,,
685,TacoSwap,Token,Honeypot,0,0,,,,
684,SUNLIGHT PROTOCOL,Token,Honeypot,0,0,,,,
683,incidentCovid,Token,Honeypot,0,0,,,,
682,SafeCeti,Token,Honeypot,0,0,,,,
681,Ethereum SHIBA,Token,Honeypot,0,0,,,,
680,Dexlab,Token,Honeypot,0,0,,,,
679,polyMAX,Token,Honeypot,0,0,,,,
678,Ethereum KISHU,Token,Honeypot,0,0,,,,
677,SpacePiggy,Token,Honeypot,0,0,,,,
676,BWare Token,Token,Honeypot,0,0,,,,
675,NFTD Protocol,Token,Honeypot,0,0,,,,
674,KarateInu,Token,Honeypot,0,0,,,,
673,RocketBanana,Token,Honeypot,0,0,,,,
672,animecutties,Token,Honeypot,0,0,,,,
671,BlueOrigin,Token,Honeypot,0,0,,,,
670,SmartRush,Token,Honeypot,0,0,,,,
669,SolanaSwap,Token,Honeypot,0,0,,,,
668,POOL SIDE DAO,Token,Honeypot,0,0,,,,
667,TOKO TOKEN,Token,Honeypot,0,0,,,,
666,Nifty's,Token,Honeypot,0,0,,,,
665,Mango.Finance,Token,Honeypot,0,0,,,,
664,nebula,Token,Honeypot,0,0,,,,
663,Mewtwo Token,Token,Honeypot,0,0,,,,
662,Corgo,Yield Aggregator,Honeypot,0,0,,,,
661,moonfeg,Token,Honeypot,0,0,,,,
660,Unmarshal Token,Token,Honeypot,0,0,,,,
659,Ultrasafe,Token,Honeypot,0,0,,,,
658,Halleys Comet,Token,Honeypot,0,0,,,,
657,SafeNaruto Token,Token,Honeypot,0,0,,,,
656,Cook Token,Token,Honeypot,0,0,,,,
655,BOWL,Token,Honeypot,0,0,,,,
654,MoonX2,Token,Honeypot,0,0,,,,
653,Ethereum Apex,Token,Honeypot,0,0,,,,
652,Iron Mars,Token,Honeypot,0,0,,,,
651,Polkacomma,Token,Honeypot,0,0,,,,
650,One,Token,Honeypot,0,0,,,,
649,NFTQR,Token,Honeypot,0,0,,,,
648,NFTQR,Token,Honeypot,0,0,,,,
647,KingCorgi,Token,Honeypot,0,0,,,,
646,MoonSheet,Token,Honeypot,0,0,,,,
645,Post Malone Coin,Token,Honeypot,0,0,,,,
644,Fear NFTs,Token,Honeypot,0,0,,,,
643,SafeNuclear,Token,Honeypot,0,0,,,,
642,Bafe.io,Token,Honeypot,0,0,,,,
641,ElonRocket,Token,Honeypot,0,0,,,,
640,FakeTaxi,Token,Honeypot,0,0,,,,
639,Hot Cookies,Token,Honeypot,0,0,,,,
638,KingSwap,Token,Honeypot,0,0,,,,
637,HolderFinance,Token,Honeypot,0,0,,,,
636,SunDoge Inu,Token,Honeypot,0,0,,,,
635,Fei Tribe,Token,Honeypot,0,0,,,,
634,Solanium,Token,Honeypot,0,0,,,,
633,HOPE,Exchange (DEX),Honeypot,0,0,,,,
632,Tribe,Token,Honeypot,0,0,,,,
631,PI NETWORK,Token,Honeypot,0,0,,,,
630,PostMaloneCoin,Token,Honeypot,0,0,,,,
629,OKPay Finance,Token,Honeypot,0,0,,,,
628,CHRONOSFINANCE,Token,Honeypot,0,0,,,,
627,Shiba Toy,Token,Honeypot,0,0,,,,
626,Sanindo Inu,Token,Honeypot,0,0,,,,
625,Dot.Finance,Token,Honeypot,0,0,,,,
624,GOOSE FINANCE,Token,Honeypot,0,0,,,,
623,Artillery,Token,Honeypot,0,0,,,,
622,TERMINU,Token,Honeypot,0,0,,,,
621,Formation Finance,Token,Honeypot,0,0,,,,
620,Pharaoh Cat,Token,Honeypot,0,0,,,,
619,Nagasaki Shiba,Token,Honeypot,0,0,,,,
618,Shiba Donut,Token,Honeypot,0,0,,,,
617,Excavator,Exchange (DEX),Honeypot,0,0,,,,
616,NFTify,Token,Honeypot,0,0,,,,
615,Shiba Moon,Token,Honeypot,0,0,,,,
614,GEMSTONE,Token,Honeypot,0,0,,,,
613,Yokohama Inu,Token,Honeypot,0,0,,,,
612,ZIDDLE,Token,Honeypot,0,0,,,,
611,VentureCoin,Token,Honeypot,0,0,,,,
610,Bugs Bunny,Token,Honeypot,0,0,,,,
609,CryptionNetwork,Exchange (DEX),Honeypot,0,0,,,,
608,FTX Arena,Exchange (DEX),Honeypot,0,0,,,,
607,Universe of Inu,Token,Honeypot,0,0,,,,
606,ROTTWEILER INU,Token,Honeypot,0,0,,,,
605,Houbi Arena,Token,Honeypot,0,0,,,,
604,NFT.Music,Token,Honeypot,0,0,,,,
603,Ethereum Burger,Token,Honeypot,0,0,,,,
602,spacedogedollar.com,Token,Honeypot,0,0,,,,
601,Moon Inu Shiba,Token,Honeypot,0,0,,,,
600,HODLEPUFF,Token,Honeypot,0,0,,,,
599,SKYMARS,Token,Honeypot,0,0,,,,
598,CunInu,Token,Honeypot,0,0,,,,
597,Wrapped AMC,Token,Honeypot,0,0,,,,
596,KingRoyal,Token,Honeypot,0,0,,,,
595,epns.io,Token,Honeypot,0,0,,,,
594,Lazy.com,Token,Honeypot,0,0,,,,
593,MONKEY,Token,Honeypot,0,0,,,,
592,FuckELON Finance,Token,Honeypot,0,0,,,,
591,phuture.finance,Token,Honeypot,0,0,,,,
590,ArgonNetwork,Token,Honeypot,0,0,,,,
589,shibamiami.cloud,Token,Honeypot,0,0,,,,
588,Misa Inu,Token,Honeypot,0,0,,,,
587,STARLINK ELON MUSK,Token,Honeypot,0,0,,,,
586,Nemo Inu,Token,Honeypot,0,0,,,,
585,OwlnTools,Token,Honeypot,0,0,,,,
584,TubbyCoin,Token,Honeypot,0,0,,,,
583,TerraCycle,,Rugpull,0,0,,,,
582,yLiquidate,,Rugpull,0,0,,,,
581,Sunder Protocol,,Rugpull,0,0,,,,
579,MyokoSwap Token,Token,Honeypot,0,0,,,,
578,Cooktail Inu,Token,Honeypot,0,0,,,,
577,Yearn-V3,Token,Honeypot,0,0,,,,
576,WoodPecker,Token,Honeypot,0,0,,,,
575,koinuinu.finance,Token,Honeypot,0,0,,,,
574,MoonShard,Token,Honeypot,0,0,,,,
573,komainu.finance,Token,Honeypot,0,0,,,,
572,AstroCum,Token,Honeypot,0,0,,,,
571,Doge Gang Inu,Token,Honeypot,0,0,,,,
570,JUST FAIR LAUNCH,Token,Honeypot,0,0,,,,
569,Baloo Inu,Token,Honeypot,0,0,,,,
568,Safe-Me Finance,Token,Honeypot,0,0,,,,
567,DeFi Wonderland,Token,Honeypot,0,0,,,,
566,1Million,Token,Honeypot,0,0,,,,
565,Cere Network,Token,Honeypot,0,0,,,,
564,RAZE Network,Token,Honeypot,0,0,,,,
563,CoreSwap.finance,Token,Honeypot,0,0,,,,
562,rock solid  Vaults,Token,Honeypot,0,0,,,,
561,ElonFrog,Token,Honeypot,0,0,,,,
560,gamee.com,Token,Honeypot,0,0,,,,
559,SafeAurora,Token,Honeypot,0,0,,,,
558,The Dragon Godfather,Token,Honeypot,0,0,,,,
557,Splashdown Of Dragon,Token,Honeypot,0,0,,,,
556,Polylastic,Token,Honeypot,0,0,,,,
555,Captain,Token,Honeypot,0,0,,,,
554,Space Inu,,Rugpull,0,0,,,,
553,MoonSquirrel,Token,Honeypot,0,0,,,,
552,TrustPad,Token,Honeypot,0,0,,,,
551,LODE Finance,Token,Honeypot,0,0,,,,
550,PolkaRare,Token,Honeypot,0,0,,,,
549,The Doge Space X,Token,Honeypot,0,0,,,,
548,KimJongMoon,Token,Honeypot,0,0,,,,
547,Chow Inu,Token,Honeypot,0,0,,,,
546,SPACE GEM,Token,Honeypot,0,0,,,,
545,Biohazard,Token,Honeypot,0,0,,,,
544,ACID RAIN,Token,Honeypot,0,0,,,,
543,DogeFinance,,Rugpull,0,0,,,,
542,Enlighten,Token,Honeypot,0,0,,,,
541,WhiteNova,Token,Honeypot,0,0,,,,
540,FUTURE,Token,Honeypot,0,0,,,,
539,Ukawa Inu,,Rugpull,0,0,,,,
538,EPIC TRACTOR,Token,Honeypot,0,0,,,,
537,Hanzo inu,Token,Honeypot,0,0,,,,
536,CERBERUS,Token,Honeypot,0,0,,,,
535,JeffBezos,Token,Honeypot,0,0,,,,
534,BullMoon,Token,Honeypot,0,0,,,,
533,Pizza Coin,,Rugpull,0,0,,,,
531,GateFinance,Token,Honeypot,0,0,,,,
530,AMAZON,Token,Honeypot,0,0,,,,
529,PORNHUB,Token,Honeypot,0,0,,,,
528,Musk Inu,,Rugpull,0,0,,,,
527,Galaxy,Token,Honeypot,0,0,,,,
525,GasPay,Token,Honeypot,0,0,,,,
524,Bunny Token,,Rugpull,0,0,,,,
523,BlackPool,Token,Honeypot,0,0,,,,
521,Defi For Inu,Token,Honeypot,0,0,,,,
520,MoonkeyKong,Token,Honeypot,0,0,,,,
519,Matcha,,Rugpull,0,0,,,,
518,Pizza finance,Borrowing and Lending,Rugpull,0,0,,,,
517,Bob`s repair,,Rugpull,0,0,,,,
516,SHINYSHIBA,Token,Honeypot,0,0,,,,
515,NFTDragonBall,Token,Honeypot,0,0,,,,
514,MS,Token,Honeypot,0,0,,,,
513,ALPHA WOLF,Token,Honeypot,0,0,,,,
512,Dogeta Inu,Token,Honeypot,0,0,,,,
511,Mooswap,Borrowing and Lending,Rugpull,0,0,,,,
510,bitqy,,Rugpull,0,0,,,,
509,Yieldby.finance,,Rugpull,0,0,,,,
508,ShipChain,,Rugpull,0,0,,,,
507,Titanium BAR,,Rugpull,0,0,,,,
506,Enigma,,Rugpull,0,0,,,,
505,PlexCoin,Exchange (DEX),Rugpull,0,0,,,,
503,Shivers,,Rugpull,0,0,,,,
502,Ethereum Metamask,,Rugpull,0,0,,,,
501,Eristica token,,Rugpull,0,0,,,,
500,Mosaic,,Rugpull,0,0,,,,
499,sXRP,,Rugpull,0,0,,,,
498,XSwap,,Rugpull,0,0,,,,
497,Centra,,Rugpull,0,0,,,,
496,Veritaseum,,Rugpull,0,0,,,,
495,Kore,,Rugpull,0,0,,,,
494,Gladius Token,,Rugpull,0,0,,,,
493,Bezop,,Rugpull,0,0,,,,
492,Hatch DAO,,Rugpull,0,0,,0,0,2020-10-11
491,padthai.finance,,Rugpull,0,0,,,,
490,Sether,,Rugpull,0,0,,,,
489,ghostshiba.xyz,Token,Honeypot,0,0,,,,
488,Sansho Inu,Token,Honeypot,0,0,,,,
487,ANONYMOUS,Token,Honeypot,0,0,,,,
486,Shiba Diamond,Exchange (DEX),Honeypot,0,0,,,,
485,Kenshi Inu,Token,Honeypot,0,0,,,,
484,Croco Inu,Token,Honeypot,0,0,,,,
483,FormationFi,,Rugpull,0,0,,,,
482,Onlygreen,,Rugpull,0,0,,,,
481,uglyinu.io,,Rugpull,0,0,,,,
480,Stratos Network,,Rugpull,0,0,,,,
479,Bonny Network,,Rugpull,0,0,,,,
478,RocketInu,Token,Honeypot,0,0,,,,
477,Starlink Token,,Rugpull,0,0,,,,
476,DRAGON SWAP,,Rugpull,0,0,,,,
475,Anonymus Inu,,Rugpull,0,0,,,,
474,EthereumMoon,,Rugpull,0,0,,,,
473,DiamondHands,,Rugpull,0,0,,,,
472,KingAkita,Token,Honeypot,0,0,,,,
471,Bonu Inu,,Rugpull,0,0,,,,
470,Goose Inu,,Rugpull,0,0,,,,
469,Crytocurency.Ai,,Rugpull,0,0,,,,
468,Bitboy Inu,,Rugpull,0,0,,,,
467,Volcano Money,,Rugpull,0,0,,,,
466,MilitaryDoge,,Rugpull,0,0,,,,
465,Dino Inu,Exchange (DEX),Rugpull,0,0,,,,
464,GABECOIN,,Rugpull,0,0,,,,
463,Jejudoge V2,,Rugpull,0,0,,,,
462,Neo Shiba,,Rugpull,0,0,,,,
461,Supreme Inu,,Rugpull,0,0,,,,
460,YisusShiba,,Rugpull,0,0,,,,
459,Wrapped Ultra Sound Money,,Rugpull,0,0,,,,
458,PugDog Inu,,Rugpull,0,0,,,,
456,Fisa Inu,,Rugpull,0,0,,,,
455,Ethereum Cate,,Rugpull,0,0,,,,
454,MoonDate,,Rugpull,0,0,,,,
453,Ethelon Finance,,Rugpull,0,0,,,,
452,Akashi Inu,,Rugpull,0,0,,,,
451,Hoge Inu,,Rugpull,0,0,,,,
450,Gitcoin,,Rugpull,0,0,,,,
449,Hypernova,,Rugpull,0,0,,,,
448,7/20/21,,Rugpull,0,0,,,,
447,DragonBite,,Rugpull,0,0,,,,
446,Bat Inu,,Rugpull,0,0,,,,
445,ethereum-ultra.com,,Rugpull,0,0,,,,
444,Pluto Rocket Finance,,Rugpull,0,0,,,,
443,Green Swap,,Rugpull,0,0,,,,
442,GamerX,,Rugpull,0,0,,,,
441,EthereumSpacex,,Rugpull,0,0,,,,
440,CoomRocket,,Rugpull,0,0,,,,
439,Paragon,,Rugpull,0,0,,,,
438,Hisho Inu,,Rugpull,0,0,,,,
436,HOTDOGSWAP.ORG,,Rugpull,0,0,,,,
435,Shopin,,Rugpull,0,0,,,,
434,IYF.finance,,Rugpull,0,0,,,,
433,Xfinance,,Rugpull,0,0,,,,
432,Dropil,,Rugpull,0,0,,,,
429,Truample,,Rugpull,0,0,,,,
428,Gains Farm,,Rugpull,0,0,,,,
427,PiggyBank,,Rugpull,0,0,,,,
426,Faraland,,Rugpull,0,0,,,,
425,ASG Token,,Rugpull,0,0,,,,
424,Moonfarm Finance,,Rugpull,0,0,,,,
423,AirToken,,Rugpull,0,0,,,,
422,Tuckoo Finance,,Rugpull,0,0,,,,
421,FLUFFYSHIBA,,Rugpull,0,0,,,,
420,TravelCake,,Rugpull,0,0,,,,
419,Jejudoge V2,,Rugpull,0,0,,,,
418,YUMMYSHIBA,,Rugpull,0,0,,,,
417,Yfi.mobi,,Rugpull,0,0,,,,
416,SHIBASWAP,Token,Honeypot,0,0,,,,
415,Zombie Shiba,,Rugpull,0,0,,,,
414,AL PACINU,,Rugpull,0,0,,,,
413,PolySnow,,Rugpull,0,0,,,,
412,JamTruAdr4,,Rugpull,0,0,,,,
411,JamTruAdr2,,Rugpull,0,0,,,,
410,JamTruAdr3,,Rugpull,0,0,,,,
409,SALT,,Rugpull,0,0,,,,
408,JamTruAdr,,Rugpull,0,0,,,,
406,HoDooi,,Rugpull,0,0,,,,
405,Yearn Prometheus,,Rugpull,0,0,,,,
404,Goblin Town,,Rugpull,0,0,,,,
403,NOVASHIBA.COM,Exchange (DEX),Rugpull,0,0,,,,
402,Moonwalk,,Rugpull,0,0,,,,
401,Nabox,,Rugpull,0,0,,,,
400,Fuck Thanos,,Rugpull,0,0,,,,
399,SpaceX Token,Token,Honeypot,0,0,,,,
397,Data Transaction Token,,Rugpull,0,0,,,,
396,RocketShiba,Token,Honeypot,0,0,,,,
395,Little Mouse,,Rugpull,0,0,,,,
394,Unikoin Gold,,Rugpull,0,0,,,,
393,Tierion,,Rugpull,0,0,,,,
391,Uranus Token,,Rugpull,0,0,,,,
390,Karura,,Rugpull,0,0,,,,
389,Virus,,Rugpull,0,0,,,,
388,DTP,,Rugpull,0,0,,,,
387,SmartChainScan,,Rugpull,0,0,,,,
386,Gigachad Kishu,Token,Honeypot,0,0,,,,
385,CoinCoin,,Rugpull,0,0,,,,
384,ICONFoundation,,Rugpull,0,0,,,,
383,Wealthfront,,Rugpull,0,0,,,,
382,ANT1GOON,,Rugpull,0,0,,,,
381,LordShiba,Token,Honeypot,0,0,,,,
380,Instadapp,Token,Honeypot,0,0,,,,
379,ISTARDUST,Token,Honeypot,0,0,,,,
378,DOGEMASK,Token,Honeypot,0,0,,,,
377,EverLife,Token,Honeypot,0,0,,,,
375,ICOS,,Other,0,0,,,,
374,FLiK,,Other,0,0,,,,
373,Oyster,,Other,0,0,,,,
371,AstroDoge,Token,Honeypot,0,0,,,,
370,DRAGON INU,Token,Honeypot,0,0,,,,
369,GoldenShiba,Token,Honeypot,0,0,,,,
368,MoonMiner,Token,Honeypot,0,0,,,,
367,CatRocket,Token,Honeypot,0,0,,,,
366,CosmoKitty,Token,Honeypot,0,0,,,,
365,Binance-Peg Polygon,Token,Honeypot,0,0,,,,
363,BitSpawn Token,Token,Honeypot,0,0,,,,
362,Defi Land,Borrowing and Lending,Honeypot,0,0,,,,
361,Human Protocol,Token,Honeypot,0,0,,,,
360,GoldenDoge,Token,Honeypot,0,0,,,,
359,Saiba Neko,Token,Honeypot,0,0,,,,
358,BitClave,Yield Aggregator,Other,0,0,,,,
357,Neptun,Token,Honeypot,0,0,,,,
356,Hex-Mex,Exchange (DEX),Honeypot,0,0,,,,
355,plex,Token,Honeypot,0,0,,,,
354,ZUMBA MARS,Token,Honeypot,0,0,,,,
353,PolyTools,Token,Honeypot,0,0,,,,
352,WD,Token,Honeypot,0,0,,,,
351,UglyInu,Token,Honeypot,0,0,,,,
350,MoonRabit,Token,Honeypot,0,0,,,,
349,SuperSonicShiba,Token,Honeypot,0,0,,,,
348,HEXICO,Token,Honeypot,0,0,,,,
347,Burn,Token,Honeypot,0,0,,,,
345,Platinum Coin,Token,Honeypot,0,0,,,,
344,Knight,Token,Honeypot,0,0,,,,
343,Pera Finance,Token,Honeypot,0,0,,,,
342,CSHIBA,Token,Honeypot,0,0,,,,
341,MoonRise,Token,Honeypot,0,0,,,,
340,PulseChain,Token,Honeypot,0,0,,,,
339,MoonSquad,Token,Honeypot,0,0,,,,
338,AmpChain,Token,Honeypot,0,0,,,,
337,Player 2,Token,Honeypot,0,0,,,,
336,OnlyFanGirls,Token,Honeypot,0,0,,,,
335,TIKI,Token,Honeypot,0,0,,,,
334,2Crazy,Token,Honeypot,0,0,,,,
333,OniChan,Token,Honeypot,0,0,,,,
332,RAICHU TOKEN | raichutoken.com,Token,Honeypot,0,0,,,,
331,Shiba Inu Bone,Exchange (DEX),Honeypot,0,0,,,,
330,MoneyWulf,Token,Honeypot,0,0,,,,
329,PepeRise,Token,Honeypot,0,0,,,,
328,DogeLord,Token,Honeypot,0,0,,,,
327,Papito,Token,Honeypot,0,0,,,,
325,ShibaElonMars,Token,Honeypot,0,0,,,,
324,Cresco,Token,Honeypot,0,0,,,,
323,Astrokitties,Token,Honeypot,0,0,,,,
322,Olympus,Token,Honeypot,0,0,,,,
321,ChildDoge,Token,Honeypot,0,0,,,,
320,AnimalHouse Finance,Token,Honeypot,0,0,,,,
319,Wolfy,Token,Honeypot,0,0,,,,
316,ALLSTARDOGE,Token,Honeypot,0,0,,,,
315,unirocket,Token,Honeypot,0,0,,,,
314,DogeTeen,Token,Honeypot,0,0,,,,
312,FLOUR FINANCIAL,Token,Honeypot,0,0,,,,
311,Portal io,Token,Honeypot,0,0,,,,
310,SafeDoge,Token,Honeypot,0,0,,,,
309,RASIM OZAN,Token,Honeypot,0,0,,,,
308,VOLCANOS,Token,Honeypot,0,0,,,,
307,SuperSushi,Token,Honeypot,0,0,,,,
306,EverRise Token,Token,Honeypot,0,0,,,,
305,LOVELY SHIBA,Token,Honeypot,0,0,,,,
304,MIAU,Token,Honeypot,0,0,,,,
302,OCTOPIX,Token,Honeypot,0,0,,,,
301,CFInu,Token,Honeypot,0,0,,,,
300,CocoBee,Token,Honeypot,0,0,,,,
299,SafeSolarStar,Token,Honeypot,0,0,,,,
298,Foxography,Token,Honeypot,0,0,,,,
297,RCums,Token,Honeypot,0,0,,,,
296,Trace Network,Token,Honeypot,0,0,,,,
295,FLOKI DOWN,Token,Honeypot,0,0,,,,
294,DogeBoo,Token,Honeypot,0,0,,,,
293,EverTiki,Token,Honeypot,0,0,,,,
292,KoalaRise,Token,Honeypot,0,0,,,,
287,Transformers Finance,,Other,0,0,,,,
286,BURN ONE TOKEN,,Other,0,0,,,,
285,Mariofarm Finance,,Other,0,0,,,,
284,Kanva,,Other,0,0,,,,
283,Paypal,,Other,0,0,,,,
282,PenguinCoin,,Other,0,0,,,,
281,Citadeli,,Other,0,0,,,,
280,Darkwebcoin,,Other,0,0,,,,2020-11-13
273,HotDew Token,,Abandoned,0,0,,,,
270,Spark,Token,Honeypot,0,0,,,,
245,Asteroid Pump,Token,Honeypot,0,0,,,,
236,Exbase Finance,,Rugpull,0,0,,,,
231,Link Based,,Abandoned,0,0,,,,2021-1-16
215,Beer Garden,,Abandoned,0,0,,,,2020-10-21
209,Xdef finance (relaunch),,Rugpull,0,0,,,,
206,Dasis Cash,,Abandoned,0,0,,,,2021-1-10
193,Dolphin Token,,Rugpull,0,0,,,,
189,SoSo token,,Other,0,0,,,,
186,Kanva (fake),,Rugpull,0,0,,,,
185,Compasswap Token,,Rugpull,0,0,,,,2020-11-21
183,Tree Finance,,Abandoned,0,0,,,,2020-12-12
182,KumQuat,,Rugpull,0,0,,,,
172,Vaultz Defi,,Other,0,0,,,,
169,Microbit,,Other,0,0,,,,
152,GALIL,,Rugpull,0,0,,,,2020-11-10
151,W3RLD,,Other,0,0,,,,
136,Decentralized Privacy,,Rugpull,0,0,,,,2020-12-22
129,SAD2Token,,Abandoned,0,0,,,,2020-12-5
118,Inertia Money,,Abandoned,0,0,,,,2021-1-14
110,Ultimate Set Dollar,,Rugpull,0,0,,,,2021-1-2
108,WhaleSwap,,Abandoned,0,0,,,,
103,Exorthous Finance,,Rugpull,0,0,,,,
98,Cezo,,Other,0,0,,,,
97,VikingSwap,,Abandoned,0,0,,,,2021-3-7
93,PabloEscobarFi,,Other,0,0,,,,2021-3-10
81,Crocoswap finance,,Other,0,0,,,,2021-3-14
80,Chef Swap,,Other,0,0,,,,2021-3-12
79,OgreSwap,,Other,0,0,,,,2021-3-12
78,BoobsFinance,,Other,0,0,,,,
77,Chad Token,Token,Honeypot,0,0,,,,2021-3-8
76,Generate Finance,,Other,0,0,,,,
72,Pill Finance,,Other,0,0,,,,
55,SoftdrinkSwap,,Abandoned,0,0,,,,2020-11-12
